vehicle_price,make,model,year,transmision,engine_capacity,fuel_type
1375000,NISSAN,SUNNY,1990,MANUAL,1500,PETROL
985000,NISSAN,SUNNY,1990,MANUAL,1300,PETROL
1225000,NISSAN,MARCH,1989,MANUAL,988,PETROL
1250000,NISSAN,SUNNY,1987,MANUAL,1500,PETROL
1875000,NISSAN,SUNNY,1996,MANUAL,1300,PETROL
3300000,NISSAN,SUNNY,1999,MANUAL,1500,PETROL
585000,NISSAN,SUNNY,1984,MANUAL,1300,PETROL
1485000,NISSAN,SUNNY,1988,MANUAL,1500,PETROL
550000,NISSAN,SUNNY,1983,MANUAL,1200,PETROL
1000000,NISSAN,BLUEBIRD,1985,MANUAL,1600,PETROL
4500000,NISSAN,OTHER MODEL,2001,MANUAL,1500,PETROL
2100000,NISSAN,SUNNY,1995,MANUAL,1490,PETROL
3050000,NISSAN,SUNNY,2000,MANUAL,1300,PETROL
3350000,NISSAN,SUNNY,2003,MANUAL,1300,PETROL
900000,NISSAN,DUTSUN,1970,MANUAL,1500,PETROL
1250000,NISSAN,OTHER MODEL,1989,MANUAL,1500,PETROL
3800000,NISSAN,SUNNY,2002,MANUAL,1400,PETROL
2290000,NISSAN,SUNNY,1998,MANUAL,1490,PETROL
2500000,NISSAN,PULSAR,1995,MANUAL,1450,PETROL
1750000,NISSAN,SUNNY,1994,MANUAL,1800,PETROL
700000,NISSAN,SUNNY,1983,MANUAL,1500,PETROL
875000,NISSAN,SUNNY,1987,MANUAL,1270,PETROL
600000,NISSAN,OTHER MODEL,1987,MANUAL,1500,PETROL
3495000,NISSAN,SUNNY,2007,MANUAL,1300,PETROL
3600000,NISSAN,SUNNY,2002,MANUAL,1500,PETROL
500000,NISSAN,SUNNY,1979,MANUAL,2500,PETROL
560000,NISSAN,SUNNY,1976,MANUAL,1200,PETROL
1800000,NISSAN,SUNNY,1990,MANUAL,1490,PETROL
2350000,NISSAN,MARCH,1996,MANUAL,1000,PETROL
1100000,NISSAN,SUNNY,1988,MANUAL,1300,PETROL
3000000,NISSAN,PULSAR,1997,MANUAL,1500,PETROL
1560000,NISSAN,SUNNY,1990,MANUAL,1500,PETROL
1725000,NISSAN,SUNNY,1990,MANUAL,1500,PETROL
1400000,NISSAN,SUNNY,1988,MANUAL,1300,PETROL
1375000,NISSAN,SUNNY,1988,MANUAL,1490,PETROL
1800000,NISSAN,SUNNY,1991,MANUAL,1490,PETROL
1280000,NISSAN,SUNNY,1990,MANUAL,1200,PETROL
2350000,NISSAN,SUNNY,1994,MANUAL,1500,PETROL
3650000,NISSAN,SUNNY,2006,MANUAL,1300,PETROL
1800000,NISSAN,SUNNY,1993,MANUAL,1300,PETROL
2700000,NISSAN,SUNNY,1997,MANUAL,1392,PETROL
550000,NISSAN,SUNNY,1986,MANUAL,1200,PETROL
2700000,NISSAN,OTHER MODEL,1996,MANUAL,1290,PETROL
370000,NISSAN,SUNNY,1980,MANUAL,1400,PETROL
1850000,NISSAN,SUNNY,1993,MANUAL,1300,PETROL
950000,NISSAN,SUNNY,1987,MANUAL,1500,PETROL
775000,NISSAN,DUTSUN,1976,MANUAL,1171,PETROL
1750000,NISSAN,OTHER MODEL,1991,MANUAL,1490,PETROL
800000,NISSAN,SUNNY,1984,MANUAL,1500,PETROL
2050000,NISSAN,SUNNY,1992,MANUAL,1300,PETROL
2850000,NISSAN,SUNNY,2000,MANUAL,1300,PETROL
490000,NISSAN,SUNNY,1979,MANUAL,1400,PETROL
2650000,NISSAN,OTHER MODEL,1997,MANUAL,1490,PETROL
950000,NISSAN,MARCH,1987,MANUAL,1000,PETROL
3550000,NISSAN,SUNNY,2005,MANUAL,1300,PETROL
1275000,NISSAN,SUNNY,1987,MANUAL,1500,PETROL
2650000,NISSAN,AD WAGON,2001,MANUAL,1300,PETROL
900000,NISSAN,SUNNY,1986,MANUAL,800,PETROL
1250000,NISSAN,SUNNY,1989,MANUAL,1500,PETROL
635000,NISSAN,SUNNY,1984,MANUAL,1300,PETROL
725000,NISSAN,SUNNY,1985,MANUAL,1500,PETROL
1150000,NISSAN,BLUEBIRD,1985,MANUAL,1800,PETROL
480000,NISSAN,SUNNY,1979,MANUAL,1500,PETROL
2785000,NISSAN,SUNNY,1992,MANUAL,1300,PETROL
6800000,NISSAN,NAVARA,2008,MANUAL,2700,DIESEL
1690000,NISSAN,SUNNY,1992,MANUAL,1700,DIESEL
1700000,NISSAN,SUNNY,1990,MANUAL,1680,DIESEL
2575000,NISSAN,DUTSUN,1986,MANUAL,2500,DIESEL
1725000,NISSAN,SUNNY,1992,MANUAL,1700,DIESEL
1890000,NISSAN,CEFIRO,1987,MANUAL,2200,DIESEL
2100000,NISSAN,OTHER MODEL,1984,MANUAL,2300,DIESEL
1890000,NISSAN,WINGROAD,1997,MANUAL,1970,DIESEL
1000000,NISSAN,SUNNY,1996,MANUAL,1500,DIESEL
1875000,NISSAN,CEFIRO,1987,MANUAL,2200,DIESEL
1750000,NISSAN,SUNNY,1991,MANUAL,1500,DIESEL
1760000,NISSAN,BLUEBIRD,1985,MANUAL,2000,DIESEL
3200000,NISSAN,OTHER MODEL,1992,MANUAL,2700,DIESEL
1550000,NISSAN,DOUBLE CAB,1980,MANUAL,1950,DIESEL
4000000,NISSAN,OTHER MODEL,1992,MANUAL,2000,DIESEL
1500000,NISSAN,SUNNY,1993,MANUAL,1500,DIESEL
2850000,NISSAN,BLUEBIRD,1999,MANUAL,1970,DIESEL
2700000,NISSAN,BLUEBIRD,1999,MANUAL,2000,DIESEL
5600000,NISSAN,NAVARA,2006,MANUAL,2488,DIESEL
6300000,NISSAN,NAVARA,2007,MANUAL,2500,DIESEL
1890000,NISSAN,GLORIA,1987,MANUAL,2200,DIESEL
2200000,NISSAN,AD WAGON,1989,MANUAL,1680,DIESEL
1300000,NISSAN,DUTSUN,1981,MANUAL,2200,DIESEL
1600000,NISSAN,BLUEBIRD,1995,MANUAL,2000,DIESEL
13000000,NISSAN,DOUBLE CAB,2009,MANUAL,2500,DIESEL
1425000,NISSAN,DUTSUN,1985,MANUAL,2990,DIESEL
1600000,NISSAN,SUNNY,1992,MANUAL,1600,DIESEL
875000,NISSAN,DOUBLE CAB,1980,MANUAL,2200,DIESEL
5800000,NISSAN,NAVARA,2006,MANUAL,2500,DIESEL
1200000,NISSAN,BLUEBIRD,1986,MANUAL,2000,DIESEL
1660000,NISSAN,OTHER MODEL,1997,MANUAL,1970,DIESEL
22500000,NISSAN,FAIRLADY Z,2003,TIPTRONIC,3500,PETROL
17900000,NISSAN,JUKE,2020,TIPTRONIC,1000,PETROL
