vehicle_price,make,model,year,transmision,engine_capacity,fuel_type
14200000,TOYOTA,PREMIO,2013,AUTOMATIC,1490,PETROL
14500000,TOYOTA,HIACE,2016,AUTOMATIC,2000,DIESEL
6900000,TOYOTA,AQUA,2012,AUTOMATIC,1500,HYBRID
9200000,TOYOTA,ALLION,2011,AUTOMATIC,1998,PETROL
7490000,TOYOTA,VITZ,2016,AUTOMATIC,1000,PETROL
6800000,TOYOTA,NOAH,2007,AUTOMATIC,1990,PETROL
5890000,TOYOTA,COROLLA,2003,AUTOMATIC,1500,PETROL
8900000,TOYOTA,AXIO,2015,AUTOMATIC,1496,PETROL
17700000,TOYOTA,CHR,2019,AUTOMATIC,1200,PETROL
5290000,TOYOTA,VITZ,2008,AUTOMATIC,1000,PETROL
6350000,TOYOTA,COROLLA,2008,AUTOMATIC,1600,PETROL
9600000,TOYOTA,PREMIO,2008,AUTOMATIC,1500,PETROL
6975000,TOYOTA,AQUA,2012,AUTOMATIC,1500,HYBRID
7500000,TOYOTA,VITZ,2016,AUTOMATIC,1000,PETROL
5300000,TOYOTA,NOAH,1999,AUTOMATIC,2000,DIESEL
3000000,TOYOTA,HIACE,1988,MANUAL,1800,DIESEL
10300000,TOYOTA,PRIUS,2013,AUTOMATIC,1800,PETROL
19600000,TOYOTA,PREMIO,2019,AUTOMATIC,1500,PETROL
4685000,TOYOTA,IST,2003,AUTOMATIC,1300,PETROL
4350000,TOYOTA,HIACE,1991,MANUAL,2770,DIESEL
6950000,TOYOTA,AQUA,2013,AUTOMATIC,1450,PETROL
8700000,TOYOTA,VITZ,2018,AUTOMATIC,1000,PETROL
1650000,TOYOTA,TOWNACE,1986,MANUAL,1830,DIESEL
15650000,TOYOTA,CHR,2018,AUTOMATIC,1200,PETROL
3375000,TOYOTA,STARLET,1998,AUTOMATIC,1300,PETROL
1680000,TOYOTA,COROLLA,1989,MANUAL,1970,DIESEL
7400000,TOYOTA,VITZ,2014,AUTOMATIC,990,PETROL
17350000,TOYOTA,PREMIO,2018,AUTOMATIC,1500,PETROL
7300000,TOYOTA,HIACE LH113,1996,MANUAL,3000,DIESEL
5190000,TOYOTA,VITZ,2007,AUTOMATIC,1197,PETROL
4100000,TOYOTA,TOWNACE,1995,AUTOMATIC,1200,DIESEL
6350000,TOYOTA,HILUX,1997,MANUAL,1500,DIESEL
5875000,TOYOTA,PRIUS,2008,AUTOMATIC,1500,HYBRID
7200000,TOYOTA,HILUX,2005,MANUAL,2500,DIESEL
3150000,TOYOTA,HIACE,1988,MANUAL,40000,DIESEL
5850000,TOYOTA,VITZ,2008,AUTOMATIC,1300,PETROL
7400000,TOYOTA,PRIUS,2009,AUTOMATIC,1500,PETROL
7100000,TOYOTA,HILUX,2010,MANUAL,3000,DIESEL
5150000,TOYOTA,NOAH,1999,AUTOMATIC,2200,DIESEL
9875000,TOYOTA,PRIUS,2014,AUTOMATIC,1500,PETROL
6050000,TOYOTA,HIACE LH113,1992,MANUAL,2830,DIESEL
8700000,TOYOTA,VITZ,2018,AUTOMATIC,990,HYBRID
13600000,TOYOTA,PREMIO,2014,AUTOMATIC,1500,PETROL
7500000,TOYOTA,AQUA,2013,AUTOMATIC,1490,PETROL
1035000,TOYOTA,COROLLA,1986,MANUAL,1200,PETROL
1650000,TOYOTA,HIACE,1988,MANUAL,1000,DIESEL
9250000,TOYOTA,ALLION,2011,AUTOMATIC,1500,PETROL
5400000,TOYOTA,COROLLA,2004,AUTOMATIC,1500,PETROL
9875000,TOYOTA,HILUX,2010,MANUAL,2500,DIESEL
3550000,TOYOTA,VITZ,1999,AUTOMATIC,1000,PETROL
3650000,TOYOTA,VITZ,1999,AUTOMATIC,1000,PETROL
12000000,TOYOTA,AXIO,2016,AUTOMATIC,1500,HYBRID
2600000,TOYOTA,COROLLA,1998,MANUAL,1500,PETROL
8675000,TOYOTA,PREMIO,2007,AUTOMATIC,1500,PETROL
8950000,TOYOTA,AXIO,2013,AUTOMATIC,1500,PETROL
4150000,TOYOTA,HIACE,1990,MANUAL,1500,DIESEL
8800000,TOYOTA,RAV4,2008,AUTOMATIC,2800,PETROL
11500000,TOYOTA,AXIO,2015,AUTOMATIC,1500,HYBRID
3175000,TOYOTA,COROLLA,1997,AUTOMATIC,1500,PETROL
3575000,TOYOTA,COROLLA,1997,AUTOMATIC,1794,PETROL
4675000,TOYOTA,TOWNACE,1995,AUTOMATIC,2000,PETROL
4150000,TOYOTA,HIACE,1990,MANUAL,3000,DIESEL
5375000,TOYOTA,VITZ,2010,AUTOMATIC,1000,PETROL
13900000,TOYOTA,HIACE,2014,AUTOMATIC,2000,DIESEL
5150000,TOYOTA,CARINA,2000,AUTOMATIC,1800,PETROL
69500000,TOYOTA,LAND CRUISER,2018,AUTOMATIC,2700,PETROL
19900000,TOYOTA,HIACE,2015,AUTOMATIC,3000,DIESEL
3850000,TOYOTA,TOWNACE,1996,MANUAL,900,DIESEL
9990000,TOYOTA,PRIUS,2013,AUTOMATIC,1800,PETROL
4100000,TOYOTA,TOWNACE,1995,MANUAL,2000,DIESEL
3850000,TOYOTA,TOWNACE,1996,MANUAL,2000,DIESEL
8500000,TOYOTA,AXIO,2015,AUTOMATIC,1490,PETROL
4475000,TOYOTA,HIACE,1992,MANUAL,2770,DIESEL
8000000,TOYOTA,AQUA,2014,AUTOMATIC,1500,PETROL
9550000,TOYOTA,ALLION,2011,AUTOMATIC,1496,PETROL
9200000,TOYOTA,ALLION,2008,AUTOMATIC,1490,PETROL
6500000,TOYOTA,AQUA,2013,AUTOMATIC,1400,PETROL
6000000,TOYOTA,VITZ,2007,AUTOMATIC,1000,PETROL
4750000,TOYOTA,PASSO,2007,AUTOMATIC,1000,PETROL
6500000,TOYOTA,AQUA,2012,AUTOMATIC,1490,HYBRID
900000,TOYOTA,COROLLA,1988,MANUAL,1300,PETROL
8400000,TOYOTA,PRIUS,2012,AUTOMATIC,1800,PETROL
6790000,TOYOTA,PASSO,2017,AUTOMATIC,1000,PETROL
8475000,TOYOTA,ALLION,2008,AUTOMATIC,1500,PETROL
7150000,TOYOTA,VITZ,2015,AUTOMATIC,1000,PETROL
12200000,TOYOTA,HIACE,2008,AUTOMATIC,3000,DIESEL
1150000,TOYOTA,CARINA,1987,MANUAL,1500,PETROL
29800000,TOYOTA,LAND CRUISER PRADO,2011,MANUAL,2500,DIESEL
17000000,TOYOTA,HIACE,2012,AUTOMATIC,2600,DIESEL
21500000,TOYOTA,HIACE,2016,AUTOMATIC,3000,DIESEL
13550000,TOYOTA,HIACE,2014,AUTOMATIC,2000,PETROL
21500000,TOYOTA,HIACE,2016,AUTOMATIC,2980,DIESEL
5150000,TOYOTA,VITZ,2007,AUTOMATIC,1496,PETROL
13400000,TOYOTA,HIACE,2007,AUTOMATIC,2500,DIESEL
2250000,TOYOTA,COROLLA,1995,MANUAL,1300,PETROL
6800000,TOYOTA,AQUA,2014,AUTOMATIC,1500,PETROL
7750000,TOYOTA,AVANZA,2013,AUTOMATIC,1500,PETROL
7990000,TOYOTA,AXIO,2010,MANUAL,1500,PETROL
16500000,TOYOTA,CHR,2019,AUTOMATIC,1200,PETROL
6590000,TOYOTA,AQUA,2012,AUTOMATIC,1500,PETROL
7250000,TOYOTA,PRIUS,2012,AUTOMATIC,1800,PETROL
6950000,TOYOTA,AQUA,2013,AUTOMATIC,15000,PETROL
6750000,TOYOTA,AXIO,2008,AUTOMATIC,1500,PETROL
7325000,TOYOTA,VITZ,2015,AUTOMATIC,990,PETROL
13400000,TOYOTA,HIACE,2007,AUTOMATIC,2490,DIESEL
9425000,TOYOTA,AXIO,2015,AUTOMATIC,1500,HYBRID
9550000,TOYOTA,PRIUS,2013,AUTOMATIC,1800,HYBRID
6490000,TOYOTA,ALLION,2003,AUTOMATIC,1500,PETROL
5175000,TOYOTA,TOWNACE,1999,MANUAL,2660,PETROL
11500000,TOYOTA,PREMIO,2013,AUTOMATIC,1490,PETROL
16200000,TOYOTA,PREMIO,2016,AUTOMATIC,1500,PETROL
6530000,TOYOTA,AQUA,2013,AUTOMATIC,1490,HYBRID
61000000,TOYOTA,LAND CRUISER PRADO,2017,MANUAL,2500,DIESEL
3900000,TOYOTA,PREMIO,1998,MANUAL,1496,PETROL
1000000,TOYOTA,CORSA,1986,MANUAL,1300,PETROL
2750000,TOYOTA,TOWNACE,1991,MANUAL,1970,DIESEL
8175000,TOYOTA,AXIO,2010,AUTOMATIC,1500,PETROL
3200000,TOYOTA,HIACE,1991,MANUAL,1500,DIESEL
1260000,TOYOTA,COROLLA,1985,MANUAL,1500,PETROL
5200000,TOYOTA,VITZ,2008,AUTOMATIC,1000,PETROL
8290000,TOYOTA,VITZ,2017,AUTOMATIC,1500,PETROL
22900000,TOYOTA,HIACE,2015,AUTOMATIC,2490,DIESEL
19900000,TOYOTA,HIACE,2015,AUTOMATIC,2980,DIESEL
8300000,TOYOTA,HIACE,1999,MANUAL,3000,DIESEL
14600000,TOYOTA,HIACE,2012,AUTOMATIC,2980,DIESEL
14000000,TOYOTA,AXIO,2018,AUTOMATIC,1500,PETROL
7250000,TOYOTA,PRIUS,2012,AUTOMATIC,1800,HYBRID
7700000,TOYOTA,PRIUS,2012,AUTOMATIC,1800,PETROL
5195000,TOYOTA,VITZ,2008,AUTOMATIC,1000,PETROL
2500000,TOYOTA,COROLLA,1996,MANUAL,1500,PETROL
9550000,TOYOTA,ALLION,2011,AUTOMATIC,1490,PETROL
6750000,TOYOTA,PRIUS,2012,AUTOMATIC,800,PETROL
5650000,TOYOTA,VITZ,2009,AUTOMATIC,800,PETROL
8100000,TOYOTA,AQUA,2014,AUTOMATIC,1500,PETROL
8650000,TOYOTA,HIACE,2002,AUTOMATIC,2995,DIESEL
7900000,TOYOTA,VITZ,2017,AUTOMATIC,990,PETROL
8100000,TOYOTA,VITZ,2017,AUTOMATIC,1000,PETROL
15400000,TOYOTA,HIACE,2012,AUTOMATIC,3000,DIESEL
17500000,TOYOTA,HIACE,2014,AUTOMATIC,1800,DIESEL
4875000,TOYOTA,HILUX,1996,MANUAL,2500,DIESEL
15800000,TOYOTA,CHR,2018,AUTOMATIC,1200,PETROL
1800000,TOYOTA,TOWNACE,1988,MANUAL,1800,DIESEL
11800000,TOYOTA,PREMIO,2014,AUTOMATIC,1496,PETROL
5250000,TOYOTA,VITZ,2008,AUTOMATIC,1000,PETROL
8350000,TOYOTA,AXIO,2014,AUTOMATIC,1329,PETROL
16000000,TOYOTA,LAND CRUISER PRADO,2008,MANUAL,2982,PETROL
4900000,TOYOTA,VITZ,2007,AUTOMATIC,1000,PETROL
14500000,TOYOTA,HIACE,2005,AUTOMATIC,3000,DIESEL
5785000,TOYOTA,BELTA,2007,AUTOMATIC,990,PETROL
9495000,TOYOTA,AXIO,2015,AUTOMATIC,1490,PETROL
7250000,TOYOTA,AQUA,2013,MANUAL,1500,PETROL
12650000,TOYOTA,AXIO,2017,AUTOMATIC,1500,HYBRID
1375000,TOYOTA,HIACE,1982,MANUAL,2180,DIESEL
3250000,TOYOTA,CARINA,1998,AUTOMATIC,15000,DIESEL
11800000,TOYOTA,HIACE,2007,AUTOMATIC,3000,DIESEL
3550000,TOYOTA,TOWNACE,1995,MANUAL,1970,DIESEL
2375000,TOYOTA,SOLUNA,2000,MANUAL,1500,PETROL
9700000,TOYOTA,ALLION,2011,AUTOMATIC,1500,PETROL
49000000,TOYOTA,LAND CRUISER PRADO,2016,AUTOMATIC,2700,PETROL
27500000,TOYOTA,HILUX,2017,AUTOMATIC,2750,DIESEL
5500000,TOYOTA,NOAH,1998,MANUAL,1970,DIESEL
5500000,TOYOTA,HILUX,2007,AUTOMATIC,2700,DIESEL
7080000,TOYOTA,AQUA,2013,AUTOMATIC,1500,PETROL
16000000,TOYOTA,ALLION,2016,AUTOMATIC,1500,PETROL
6900000,TOYOTA,VITZ,2015,AUTOMATIC,1000,PETROL
2590000,TOYOTA,COROLLA,1995,MANUAL,1500,PETROL
650000,TOYOTA,COROLLA,1984,MANUAL,1500,PETROL
2500000,TOYOTA,STARLET,1996,AUTOMATIC,1000,DIESEL
5500000,TOYOTA,VITZ,2007,AUTOMATIC,1000,DIESEL
17700000,TOYOTA,PREMIO,2017,AUTOMATIC,1496,PETROL
1750000,TOYOTA,LITEACE,1990,MANUAL,1970,DIESEL
19000000,TOYOTA,HIACE,2015,MANUAL,3000,DIESEL
44500000,TOYOTA,LAND CRUISER PRADO,2015,AUTOMATIC,4461,DIESEL
11900000,TOYOTA,HILUX,2011,MANUAL,3000,DIESEL
15000000,TOYOTA,LAND CRUISER,2017,AUTOMATIC,4500,DIESEL
7075000,TOYOTA,AXIO,2007,AUTOMATIC,1500,PETROL
7700000,TOYOTA,PRIUS,2010,AUTOMATIC,1798,HYBRID
8500000,TOYOTA,AXIO,2014,AUTOMATIC,1500,HYBRID
6700000,TOYOTA,AQUA,2012,AUTOMATIC,1496,HYBRID
8950000,TOYOTA,AQUA,2015,AUTOMATIC,1500,PETROL
3950000,TOYOTA,PASSO,2004,AUTOMATIC,990,PETROL
11000000,TOYOTA,AQUA,2017,AUTOMATIC,1500,PETROL
1775000,TOYOTA,LITEACE,1986,MANUAL,1830,DIESEL
13600000,TOYOTA,HIACE,2014,AUTOMATIC,2000,PETROL
15800000,TOYOTA,HIACE,2011,AUTOMATIC,2000,DIESEL
6375000,TOYOTA,AQUA,2012,AUTOMATIC,1800,PETROL
6800000,TOYOTA,AQUA,2012,AUTOMATIC,1490,PETROL
7300000,TOYOTA,AQUA,2014,AUTOMATIC,1500,HYBRID
9250000,TOYOTA,PRIUS,2013,AUTOMATIC,1800,PETROL
37500000,TOYOTA,LAND CRUISER PRADO,2008,AUTOMATIC,4700,DIESEL
15850000,TOYOTA,LAND CRUISER PRADO,2002,AUTOMATIC,4600,PETROL
12000000,TOYOTA,PREMIO,2013,AUTOMATIC,1500,PETROL
15200000,TOYOTA,HIACE,2011,AUTOMATIC,2000,DIESEL
8500000,TOYOTA,CAMRY,2008,AUTOMATIC,2400,PETROL
19700000,TOYOTA,PREMIO,2019,AUTOMATIC,1500,PETROL
5800000,TOYOTA,TOWNACE,1998,AUTOMATIC,2000,DIESEL
1250000,TOYOTA,COROLLA,1991,MANUAL,1830,DIESEL
19500000,TOYOTA,HIACE,2015,AUTOMATIC,2980,DIESEL
7750000,TOYOTA,AQUA,2014,AUTOMATIC,1500,HYBRID
6850000,TOYOTA,AQUA,2012,AUTOMATIC,1500,HYBRID
10350000,TOYOTA,AXIO,2015,AUTOMATIC,1500,HYBRID
5650000,TOYOTA,HIACE,1993,MANUAL,2000,PETROL
8775000,TOYOTA,PRIUS,2009,AUTOMATIC,1500,PETROL
1580000,TOYOTA,CARINA,1989,MANUAL,2970,DIESEL
12900000,TOYOTA,HILUX,2010,MANUAL,2755,DIESEL
4700000,TOYOTA,TOWNACE,1998,MANUAL,1997,PETROL
15400000,TOYOTA,PRIUS,2016,AUTOMATIC,1798,PETROL
6790000,TOYOTA,AQUA,2012,AUTOMATIC,1500,PETROL
8950000,TOYOTA,PRIUS,2013,AUTOMATIC,1500,PETROL
3750000,TOYOTA,TOWNACE,1998,AUTOMATIC,1670,PETROL
9800000,TOYOTA,HIACE,2000,AUTOMATIC,1600,DIESEL
4850000,TOYOTA,COROLLA,2006,MANUAL,2000,PETROL
6650000,TOYOTA,NOAH,2002,AUTOMATIC,1500,PETROL
9200000,TOYOTA,PRIUS,2012,AUTOMATIC,1800,PETROL
6400000,TOYOTA,AQUA,2012,AUTOMATIC,1496,PETROL
1725000,TOYOTA,TOWNACE,1996,MANUAL,900,DIESEL
8000000,TOYOTA,VITZ,2016,AUTOMATIC,1000,PETROL
1750000,TOYOTA,HIACE,1992,MANUAL,2500,DIESEL
4275000,TOYOTA,PRIUS,2012,AUTOMATIC,1400,HYBRID
1750000,TOYOTA,HIACE LH113,1992,MANUAL,2500,DIESEL
2150000,TOYOTA,HIACE,1989,MANUAL,650,DIESEL
13500000,TOYOTA,CHR,2018,AUTOMATIC,1190,PETROL
8400000,TOYOTA,VITZ,2017,AUTOMATIC,990,PETROL
895000,TOYOTA,HIACE,1985,MANUAL,2000,PETROL
9100000,TOYOTA,VITZ,2018,AUTOMATIC,1000,PETROL
5750000,TOYOTA,PRIUS,2007,AUTOMATIC,1798,HYBRID
875000,TOYOTA,LITEACE,1995,MANUAL,1500,DIESEL
6770000,TOYOTA,ALLION,2004,AUTOMATIC,1500,PETROL
3500000,TOYOTA,PRIUS,2012,AUTOMATIC,1798,PETROL
18750000,TOYOTA,PREMIO,2018,AUTOMATIC,1490,PETROL
2175000,TOYOTA,ALLION,2002,AUTOMATIC,1200,PETROL
1275000,TOYOTA,CORONA,1988,MANUAL,1480,PETROL
1495000,TOYOTA,COROLLA,1988,MANUAL,1500,PETROL
3875000,TOYOTA,CR27,1992,MANUAL,1970,DIESEL
7100000,TOYOTA,AXIO,2008,AUTOMATIC,1797,PETROL
14500000,TOYOTA,HIACE,2005,AUTOMATIC,2490,DIESEL
6500000,TOYOTA,AQUA,2014,AUTOMATIC,1490,PETROL
4600000,TOYOTA,IST,2003,AUTOMATIC,1329,PETROL
4850000,TOYOTA,VITZ,2008,AUTOMATIC,1496,PETROL
34900000,TOYOTA,LAND CRUISER PRADO,2012,AUTOMATIC,2800,PETROL
3375000,TOYOTA,CORONA,1998,AUTOMATIC,1990,DIESEL
6890000,TOYOTA,VITZ,2013,AUTOMATIC,990,PETROL
8990000,TOYOTA,PRIUS,2011,AUTOMATIC,1790,HYBRID
6675000,TOYOTA,ALLION,2004,AUTOMATIC,1500,PETROL
2750000,TOYOTA,SOLUNA,2001,MANUAL,1498,PETROL
9350000,TOYOTA,AXIO,2014,AUTOMATIC,650,HYBRID
7150000,TOYOTA,PASSO,2017,AUTOMATIC,990,PETROL
16700000,TOYOTA,HIACE,2010,AUTOMATIC,3600,DIESEL
10950000,TOYOTA,AQUA,2017,AUTOMATIC,1500,HYBRID
5300000,TOYOTA,RAV4,2001,AUTOMATIC,1990,PETROL
5190000,TOYOTA,VITZ,2007,AUTOMATIC,990,PETROL
1290000,TOYOTA,COROLLA,1973,MANUAL,1200,PETROL
8190000,TOYOTA,VITZ,2017,AUTOMATIC,1000,PETROL
6550000,TOYOTA,AQUA,2012,AUTOMATIC,1500,PETROL
3600000,TOYOTA,COROLLA,2000,MANUAL,1300,PETROL
2650000,TOYOTA,COROLLA,1996,AUTOMATIC,1794,DIESEL
1990000,TOYOTA,COROLLA,1990,AUTOMATIC,1587,DIESEL
7125000,TOYOTA,AQUA,2013,AUTOMATIC,1500,HYBRID
21000000,TOYOTA,HIACE,2015,AUTOMATIC,3000,DIESEL
8600000,TOYOTA,AQUA,2015,AUTOMATIC,1500,PETROL
13900000,TOYOTA,HIACE,2006,AUTOMATIC,2500,DIESEL
14350000,TOYOTA,HIACE,2014,AUTOMATIC,2000,PETROL
10300000,TOYOTA,HIACE,2002,MANUAL,1960,DIESEL
15800000,TOYOTA,PREMIO,2017,AUTOMATIC,1496,PETROL
7600000,TOYOTA,CAMRY,2007,AUTOMATIC,2400,PETROL
6990000,TOYOTA,VITZ,2015,AUTOMATIC,1000,PETROL
8475000,TOYOTA,VITZ,2017,AUTOMATIC,1000,PETROL
9250000,TOYOTA,AXIO,2014,AUTOMATIC,1500,HYBRID
7650000,TOYOTA,PRIUS,2009,AUTOMATIC,1500,PETROL
7200000,TOYOTA,HIACE,1997,MANUAL,2800,DIESEL
10500000,TOYOTA,AXIO,2015,AUTOMATIC,1500,PETROL
830000,TOYOTA,COROLLA,1984,MANUAL,0,PETROL
2075000,TOYOTA,CORSA,1993,MANUAL,1330,PETROL
6950000,TOYOTA,AQUA,2012,AUTOMATIC,1496,PETROL
96000000,TOYOTA,LAND CRUISER,2017,AUTOMATIC,4600,DIESEL
7200000,TOYOTA,CAMRY,2008,AUTOMATIC,2360,PETROL
8550000,TOYOTA,ALLION,2007,AUTOMATIC,1500,PETROL
17850000,TOYOTA,PREMIO,2017,AUTOMATIC,1490,PETROL
5700000,TOYOTA,PIXIS,2015,AUTOMATIC,650,PETROL
4990000,TOYOTA,COROLLA,2000,AUTOMATIC,1500,PETROL
26000000,TOYOTA,HILUX,2018,AUTOMATIC,2800,DIESEL
15550000,TOYOTA,PREMIO,2016,AUTOMATIC,1500,PETROL
7350000,TOYOTA,AXIO,2008,AUTOMATIC,1500,PETROL
5950000,TOYOTA,PRIUS,2007,AUTOMATIC,1500,HYBRID
9800000,TOYOTA,HIACE,2007,MANUAL,2500,DIESEL
1625000,TOYOTA,TOWNACE,1991,MANUAL,1800,DIESEL
2325000,TOYOTA,TOWNACE,1987,MANUAL,1800,DIESEL
7200000,TOYOTA,VITZ,2016,AUTOMATIC,1000,PETROL
4350000,TOYOTA,VIOS,2003,MANUAL,1497,PETROL
11300000,TOYOTA,PREMIO,2012,AUTOMATIC,1490,PETROL
7850000,TOYOTA,HIACE,1999,MANUAL,2960,DIESEL
4150000,TOYOTA,COROLLA,2001,AUTOMATIC,1500,PETROL
2200000,TOYOTA,TOWNACE,1991,MANUAL,1508,DIESEL
7350000,TOYOTA,AQUA,2014,AUTOMATIC,1000,HYBRID
3700000,TOYOTA,COROLLA,1997,AUTOMATIC,1200,PETROL
9400000,TOYOTA,ALLION,2010,AUTOMATIC,1500,PETROL
2550000,TOYOTA,COROLLA,1996,AUTOMATIC,2000,PETROL
5650000,TOYOTA,BELTA,2008,AUTOMATIC,1000,PETROL
8475000,TOYOTA,ALLION,2007,AUTOMATIC,1200,PETROL
2790000,TOYOTA,STARLET,1995,AUTOMATIC,1330,PETROL
5090000,TOYOTA,NOAH,1997,MANUAL,2000,DIESEL
10850000,TOYOTA,AXIO,2016,AUTOMATIC,1500,HYBRID
19200000,TOYOTA,PREMIO,2018,AUTOMATIC,1500,PETROL
13300000,TOYOTA,HIACE,2008,AUTOMATIC,2980,DIESEL
1050000,TOYOTA,HIACE,1980,MANUAL,2200,DIESEL
6800000,TOYOTA,AQUA,2012,AUTOMATIC,1500,PETROL
3900000,TOYOTA,HILUX,1984,MANUAL,2770,DIESEL
5600000,TOYOTA,BELTA,2007,AUTOMATIC,1000,PETROL
7550000,TOYOTA,HILUX,2010,MANUAL,2500,DIESEL
17900000,TOYOTA,PREMIO,2018,AUTOMATIC,1500,PETROL
10900000,TOYOTA,AXIO,2015,AUTOMATIC,1500,PETROL
12650000,TOYOTA,AXIO,2017,AUTOMATIC,1500,PETROL
3650000,TOYOTA,SPRINTER,1999,AUTOMATIC,1500,PETROL
6425000,TOYOTA,NOAH,2000,AUTOMATIC,2200,DIESEL
6300000,TOYOTA,ALLION,2003,AUTOMATIC,1500,PETROL
8950000,TOYOTA,PRIUS,2013,AUTOMATIC,1800,PETROL
5400000,TOYOTA,PIXIS,2017,AUTOMATIC,650,PETROL
14500000,TOYOTA,HIACE,2007,AUTOMATIC,2490,DIESEL
16000000,TOYOTA,ALLION,2017,AUTOMATIC,1490,PETROL
9975000,TOYOTA,PRIUS,2012,AUTOMATIC,1800,HYBRID
7990000,TOYOTA,CAMRY,2011,AUTOMATIC,1500,PETROL
19750000,TOYOTA,PREMIO,2019,AUTOMATIC,1500,PETROL
4700000,TOYOTA,VIOS,1994,AUTOMATIC,1500,PETROL
4000000,TOYOTA,TOWNACE,1993,MANUAL,1970,DIESEL
2250000,TOYOTA,HIACE,1985,MANUAL,2440,DIESEL
4600000,TOYOTA,PASSO,2007,AUTOMATIC,1000,PETROL
6200000,TOYOTA,HIACE,1993,AUTOMATIC,2770,DIESEL
22500000,TOYOTA,HIACE,2016,AUTOMATIC,2500,DIESEL
13350000,TOYOTA,HIACE,2006,AUTOMATIC,2500,DIESEL
15000000,TOYOTA,PREMIO,2017,AUTOMATIC,1250,PETROL
13300000,TOYOTA,HIACE,2007,AUTOMATIC,2500,DIESEL
9300000,TOYOTA,HIACE,2000,MANUAL,3000,DIESEL
20300000,TOYOTA,LAND CRUISER PRADO,2006,AUTOMATIC,2690,PETROL
19350000,TOYOTA,HIACE,2015,AUTOMATIC,3000,DIESEL
3050000,TOYOTA,TOWNACE,1992,MANUAL,2000,DIESEL
5190000,TOYOTA,VITZ,2007,MANUAL,1500,PETROL
5350000,TOYOTA,VITZ,2010,AUTOMATIC,990,PETROL
2325000,TOYOTA,LITEACE,1991,MANUAL,197,DIESEL
5258000,TOYOTA,VITZ,2007,AUTOMATIC,998,PETROL
7700000,TOYOTA,PRIUS,2009,AUTOMATIC,1800,PETROL
12000000,TOYOTA,HIACE,2007,AUTOMATIC,2000,PETROL
7590000,TOYOTA,AXIO,2008,AUTOMATIC,1500,PETROL
9350000,TOYOTA,PRIUS,2012,AUTOMATIC,1798,PETROL
9700000,TOYOTA,PRIUS,2014,AUTOMATIC,1500,PETROL
6500000,TOYOTA,PRIUS,2010,AUTOMATIC,1500,DIESEL
7290000,TOYOTA,HIACE,1997,MANUAL,3000,DIESEL
6300000,TOYOTA,AQUA,2013,AUTOMATIC,1490,HYBRID
8300000,TOYOTA,AXIO,2012,AUTOMATIC,1500,PETROL
18000000,TOYOTA,HIACE,2015,AUTOMATIC,3000,DIESEL
7380000,TOYOTA,VITZ,2016,AUTOMATIC,1000,PETROL
11500000,TOYOTA,AXIO,2017,AUTOMATIC,1490,PETROL
7300000,TOYOTA,AXIO,2006,AUTOMATIC,1500,PETROL
585000,TOYOTA,COROLLA,1984,MANUAL,1300,PETROL
8100000,TOYOTA,VITZ,2017,AUTOMATIC,1200,PETROL
7600000,TOYOTA,AQUA,2014,AUTOMATIC,1500,PETROL
2900000,TOYOTA,SPRINTER,1996,AUTOMATIC,1500,PETROL
5600000,TOYOTA,VIOS,2006,AUTOMATIC,1500,PETROL
8550000,TOYOTA,VITZ,2018,AUTOMATIC,998,PETROL
8800000,TOYOTA,ALLION,2009,TIPTRONIC,1496,PETROL
15250000,TOYOTA,CHR,2017,AUTOMATIC,1200,PETROL
3950000,TOYOTA,TOWNACE,1993,MANUAL,2000,DIESEL
6550000,TOYOTA,ALLION,2004,AUTOMATIC,1500,PETROL
6650000,TOYOTA,PREMIO,2002,AUTOMATIC,1500,PETROL
2975000,TOYOTA,COROLLA,1995,AUTOMATIC,1800,PETROL
36800000,TOYOTA,LAND CRUISER PRADO,2013,AUTOMATIC,3000,DIESEL
3700000,TOYOTA,TOWNACE,1993,MANUAL,1970,DIESEL
11000000,TOYOTA,PREMIO,2011,AUTOMATIC,1500,PETROL
7350000,TOYOTA,AQUA,2013,AUTOMATIC,1490,PETROL
6000000,TOYOTA,BELTA,2009,AUTOMATIC,1000,PETROL
2895000,TOYOTA,STARLET,1994,AUTOMATIC,1330,PETROL
17000000,TOYOTA,CHR,2017,AUTOMATIC,1600,HYBRID
6285000,TOYOTA,VIOS,2008,AUTOMATIC,1497,PETROL
13000000,TOYOTA,CHR,2017,TIPTRONIC,1496,PETROL
20800000,TOYOTA,PREMIO,2020,AUTOMATIC,1490,PETROL
18200000,TOYOTA,PREMIO,2018,AUTOMATIC,1496,PETROL
8250000,TOYOTA,AXIO,2010,AUTOMATIC,1500,PETROL
5100000,TOYOTA,HIACE,1991,MANUAL,2400,DIESEL
7900000,TOYOTA,VITZ,2017,AUTOMATIC,1000,PETROL
5500000,TOYOTA,PRIUS,2007,AUTOMATIC,1500,HYBRID
9474000,TOYOTA,AXIO,2014,AUTOMATIC,1490,PETROL
8750000,TOYOTA,PRIUS,2013,AUTOMATIC,1800,HYBRID
5450000,TOYOTA,PRIUS,2007,AUTOMATIC,1800,PETROL
13400000,TOYOTA,HIACE,2007,AUTOMATIC,3000,DIESEL
9150000,TOYOTA,VITZ,2019,AUTOMATIC,990,PETROL
7280000,TOYOTA,VITZ,2014,AUTOMATIC,1000,PETROL
